symbol,stock_name,isin
GVL,Greenhitech Ventures Limited,INE0S0701019
GREENLAM,Greenlam Industries Ltd,INE544R01021
GREENPANEL,Greenpanel Industries Limited,INE08ZM01014
GREENPLY,GREENPLY INDUSTRIES LTD.,INE461C01038
GCSL,Gretex Corporate Services Limi,INE199P01028
GRINDWELL,GRINDWELL NORTON LTD.,INE536A01023
GRMOVER,GRM OVERSEAS LTD.,INE192H01020
GROARC,GROARC INDUSTRIES INDIA LIMITE,INE042B01012
GROVY,Grovy India Limited,INE343C01012
GROWINGTON,GROWINGTON VENTURES INDIA LIMI,INE451S01027
GRPLTD,GRP LTD.,INE137I01015
GSBFIN,GSB FINANCE LTD.,INE777C01011
GSLSEC,GSL SECURITIES LTD.,INE721D01017
GSPCROP,GSP CROP SCIENCE LIMITED,INE713R01022
GSS,GSS INFOTECH LTD.,INE871H01011
GTLINFRA,GTL INFRASTRUCTURE LTD.,INE221H01019
GTL,GTL LTD.,INE043A01012
GTNTEX,GTN TEXTILES LTD.,INE302H01017
GTPL,GTPL Hathway Limited,INE869I01013
GTTDATA,GTT DATA SOLUTIONS LIMITED,INE959B01017
GTV,GTV Engineering Limited,INE910R01024
GUFICBIO,GUFIC BIOSCIENCES LTD.,INE742B01025
GUJALKALI,GUJARAT ALKALIES & CHEMICALS L,INE186A01019
GAEL,GUJARAT AMBUJA EXPORTS LTD.,INE036B01030
GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,INE826C01016
GUJCOTEX,GUJARAT COTEX LTD.,INE004C01028
GUJCRAFT,GUJARAT CRAFT INDUSTRIES LTD.,INE372D01019
GUJCRED,GUJARAT CREDIT CORPORATION LTD,INE034B01019
GUJENERGY,Gujarat Energy Limited,INE844O01030
FLUOROCHEM,Gujarat Fluorochemicals Limite,INE09N301011
GUJHOTE,GUJARAT HOTELS LTD.,INE621C01011
GIPCL,GUJARAT INDUSTRIES POWER CO.LT,INE162A01010
GUJINJEC,GUJARAT INJECT (KERALA) LTD.,INE659F01022
GUJINTRX,GUJARAT INTRUX LTD.,INE877E01015
GUJINV,GUJARAT INVESTA LTD.,INE373D01017
GKSL,GUJARAT KIDNEY AND SUPER SPECI,INE0V0W01025
GMDCLTD,GUJARAT MINERAL DEVELOPMENT CO,INE131A01031
GNFC,GUJARAT NARMADA VALLEY FERTILI,INE113A01013
GNRL,GUJARAT NATURAL RESOURCES LIMI,INE207H01018
GUJPETR,GUJARAT PETROSYNTHESE LTD.,INE636P01011
GPPL,GUJARAT PIPAVAV PORT LTD.,INE517F01014
GUJARATPOLY,Gujarat Poly Electronics Limit,INE541F01022
GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,INE610B01024
GSFC,GUJARAT STATE FERTILIZERS & CH,INE026A01025
GUJSTATFIN,GUJARAT STATE FINANCIAL CORPOR,INE944A01011
GUJTERC,GUJARAT TERCE LABORATORIES LTD,INE499G01013
GUJTHEM,GUJARAT THEMIS BIOSYN LTD.,INE942C01045
GUJTLRM,GUJARAT TOOLROOM LTD.,INE145J01032
GUJWIND,Gujarat Winding Systems Limite,INE173V01013
GUJJUBHAI,GUJJUBHAI INDUSTRIES LIMITED,INE311N01016
GULFOILLUB,GULF OIL LUBRICANTS INDIA LTD,INE635Q01029
GULPOLY,GULSHAN POLYOLS LTD.,INE255D01024
GKL,GURU KRUPA GEMS AND JEWELLERY,INE986W01016
GVKPIL,GVK POWER & INFRASTRUCTURE LTD,INE251H01024
GYANDEV,GYAN DEVELOPERS & BUILDERS LTD,INE487G01018
GYFTR,GYFTR LIMITED,INE724A01017
HGINFRA,H.G. Infra Engineering Limited,INE926X01010
HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,INE950C01014
HOTLSILV,H.S.INDIA LTD.,INE731B01010
HALDER,Halder Venture Limited,INE115S01010
HALDYNGL,HALDYN GLASS LTD,INE506D01020
HALEOSLABS,HALEOS LABS LIMITED,INE320X01016
HAMPTON,HAMPTON SKY REALTY LIMITED,INE299D01022
HGM,HANDSON GLOBAL MANAGEMENT (HGM,INE596H01014
HANNAH,Hannah Joseph Hospital Limited,INE0JVH01012
HAPPSTMNDS,Happiest Minds Technologies Li,INE419U01012
HAPPYFORGE,Happy Forgings Limited,INE330T01021
HARDCAS,HARDCASTLE & WAUD MFG.CO.LTD.,INE722D01015
HARDWYN,HARDWYN INDIA LIMITED,INE626Z01029
HARIAAPL,HARIA APPARELS LTD,INE493N01012
HARIAEXPO,HARIA EXPORTS LTD.,INE772B01014
HARIKANTA,HARIKANTA OVERSEAS LIMITED,INE1UYW01010
HARIOMPIPE,Hariom Pipe Industries Limited,INE00EV01017
HARISH,Harish Textile Engineers Limit,INE01K301012
HRYNSHP,HARIYANA SHIP BREAKERS LTD.,INE400G01011
HARRMALAYA,HARRISONS MALAYALAM LTD.,INE544A01019
HARSHA,Harsha Engineers International,INE0JUS01029
HARSHDEEP,HARSHDEEP HORTICO LIMITED,INE0OLZ01015
HARSHILAGR,HARSHIL AGROTECH LIMITED,INE098E01026
HARYNACAP,HARYANA CAPFIN LTD.,INE928H01019
HARLETH,HARYANA LEATHER CHEMICALS LTD.,INE681F01018
HATHWAYB,HATHWAY BHAWANI CABLETEL & DAT,INE525B01016
HATHWAY,HATHWAY CABLE & DATACOM LTD,INE982F01036
HATSUN,HATSUN AGRO PRODUCT LTD.,INE473B01035
HAVELLS,HAVELLS INDIA LTD.,INE176B01034
HAWAENG,Hawa Engineers ltd.,INE230I01018
HAWKINCOOK,HAWKINS COOKERS LTD.,INE979B01015
HAZOOR,HAZOOR MULTI PROJECTS LTD.,INE550F01049
HBESD,HB ESTATE DEVELOPERS LTD.,INE640B01021
HBLEAS,HB LEASING & FINANCE CO.LTD.,INE549B01016
HBPOR,HB PORTFOLIO LTD.,INE638B01025
HBSL,HB STOCKHOLDINGS LTD.,INE550B01022
HBGHOTELS,HBG HOTELS LIMITED,INE977M01024
HBLENGINE,HBL ENGINEERING LIMITED,INE292B01021
HCKKVENTURE,HCKK Ventures Limited,INE345Q01017
HCL-INSYS,HCL INFOSYSTEMS LTD.,INE236A01020
HCLTECH,HCL TECHNOLOGIES LTD.,INE860A01027
HPBL,HCP PLASTENE BULKPACK LIMITED,INE136C01044
HDBFS,HDB FINANCIAL SERVICES LIMITED,INE756I01012
HDFCAMC,HDFC Asset Management Company,INE127D01025
HDFCBANK,HDFC BANK LTD.,INE040A01034
HDFCLIFE,HDFC LIFE INSURANCE COMPANY LI,INE795G01014
797HDFCB33,HDFCB-7.97%-17-2-33-PVT,INE040A08914
HEADSUP,Heads UP Ventures Limited,INE759V01019
HEALTHX,HEALTH X PLATFORM LIMITED,INE019J01013
HCG,HealthCare Global Enterprises,INE075I01017
HEALTHYLIFE,HEALTHY LIFE AGRITEC LIMITED,INE0L3501015
HEERAISP,HEERA ISPAT LTD.,INE025D01013
HEG,HEG LTD.,INE545A01024
HEIDELBERG,HEIDELBERGCEMENT INDIA LTD.,INE578A01017
HELLOJI,HELLOJI HOLIDAYS LIMITED,INE1FJE01010
HELPAGE,Helpage Finlease Ltd.,INE738P01015
HEMANG,HEMANG RESOURCES LIMITED,INE930A01010
HSIL,Hemant Surgical Industries Lim,INE0GYI01028
HEMIPROP,Hemisphere Properties India Li,INE0AJG01018
HEMORGANIC,HEMO ORGANIC LIMITED,INE422G01015
HERANBA,Heranba Industries Limited,INE694N01015
HERCULES,Hercules Investments Limited,INE688E01024
HERITGFOOD,HERITAGE FOODS LIMITED,INE978A01027
HEROMOTOCO,HERO MOTOCORP LTD.,INE158A01026
HESTERBIO,HESTER BIOSCIENCES LTD.,INE782E01017
HEXATRADEX,HEXA TRADEX LTD.,INE750M01017
HEXAGON,Hexagon Nutrition Limited,INE0JUI01012
HEXT,Hexaware Technologies Limited,INE093A01041
HFCL,HFCL LIMITED,INE548A01028
1050HFL30A,HFL-10.50%-25-3-30-PVT,INE01ZK08687
HITECH,HI-TECH PIPES LIMITED,INE106T01025
HIGHENE,HIGH ENERGY BATTERIES (INDIA),INE783E01023
HIGHNESS,Highness Microelectronics Limi,INE1KI801019
HILINFRA,Highway Infrastructure Limited,INE00RL01028
HIKAL,HIKAL LTD.,INE475B01022
HILIKS,HILIKS TECHNOLOGIES LIMITED,INE966Q01010
HILLTONE,Hilltone Software and Gases Lt,INE168C01013
HILTON,HILTON METAL FORGING LTD.,INE788H01017
HIMTEK,HIM TEKNOFORGE LIMITED,INE705G01021
HSCL,Himadri Speciality Chemical Lt,INE019C01026
HFIL,HIMALAYA FOOD INTERNATIONAL LI,INE552B01010
HIMATSEIDE,HIMATSINGKA SEIDE LTD.,INE049A01027
HINDALUMI,HIND ALUMINIUM INDUSTRIES LTD.,INE227B01019
HIRECT,HIND RECTIFIERS LTD.,INE835D01023
HINDALCO,HINDALCO INDUSTRIES LTD.,INE038A01020
HINDMILL,HINDOOSTAN MILLS LTD.,INE832D01020
HPIL,HINDPRAKASH INDUSTRIES LIMITED,INE05X901010
HGS,HINDUJA GLOBAL SOLUTIONS LTD.,INE170I01016
HINDADH,HINDUSTAN ADHESIVES LTD.,INE074C01013
HAL,Hindustan Aeronautics Limited,INE066F01020
HINDUST,HINDUSTAN AGRIGENETICS LTD.,INE092301014
HINDAPL,HINDUSTAN APPLIANCES LTD.,INE02XD01011
HINDBIO,HINDUSTAN BIO SCIENCES LTD.,INE597C01021
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,INE310C01029
HCC,HINDUSTAN CONSTRUCTION CO.LTD.,INE549A01026
HINDCOPPER,HINDUSTAN COPPER LTD.,INE531E01026
HNDFDS,HINDUSTAN FOODS LTD.,INE254N01026
HINDHARD,HINDUSTAN HARDY LIMITED,INE724D01011
HMVL,HINDUSTAN MEDIA VENTURES LTD.,INE871K01015
HINDMOTORS,HINDUSTAN MOTORS LTD.,INE253A01025
HINDOILEXP,HINDUSTAN OIL EXPLORATION CO.L,INE345A01011
HOCL,HINDUSTAN ORGANIC CHEMICALS LT,INE048A01011
HINDPETRO,HINDUSTAN PETROLEUM CORPORATIO,INE094A01015
HINDTIN,HINDUSTAN TIN WORKS LTD.,INE428D01019
HINDUNILVR,HINDUSTAN UNILEVER LTD.,INE030A01027
HINDZINC,HINDUSTAN ZINC LTD.,INE267A01025
HINDWAREAP,Hindware Home Innovation Limit,INE05AN01011
HIPOLIN,HIPOLIN LTD.,INE963A01011
HISARMETAL,HISAR METAL INDUSTRIES LTD.,INE598C01011
HITKITGLO,HIT KIT GLOBAL SOLUTIONS LTD.,INE309B01023
POWERINDIA,HITACHI ENERGY INDIA LIMITED,INE07Y701011
HITECHCORP,Hitech Corporation Limited,INE120D01012
HITTCO,HITTCO TOOLS LTD.,INE863C01019
HLEGLAS,HLE GLASCOAT LIMITED,INE461D01028
925HLFL31,HLFL-9.25%-9-7-31-PVT,INE146O08399
HLVLTD,HLV LIMITED,INE102A01024
HMAAGRO,HMA Agro Industries Limited,INE0ECP01024
HMT,HMT LTD.,INE262A01018
HOMEFIRST,Home First Finance Company Ind,INE481N01025
HOM,HOMRE LIMITED,INE982C01033
HONASA,Honasa Consumer Limited,INE0J5401028
HONDAPOWER,HONDA INDIA POWER PRODUCTS LIM,INE634A01018
HONAUT,HONEYWELL AUTOMATION INDIA LTD,INE671A01010
HORIZON,HORIZON RECLAIM (INDIA) LIMITE,INE1SEO01013
HUDCO,Housing &Urban Development Cor,INE031A01017
HDIL,HOUSING DEVELOPMENT & INFRASTR,INE191I01012
HOWARHO,HOWARD HOTELS LTD.,INE931B01016
HPAL,HP Adhesives Limited,INE0GSL01024
HPL,HPL Electric & Power Limited,INE495S01016
HRS,HRS ALUGLAZE LIMITED,INE1E1V01017
HTMEDIA,HT MEDIA LIMITED,INE501G01024
HUBTOWN,HUBTOWN LTD.,INE703H01016
739HUDCO31,HUDCO-7.39%-15-3-31-TAXFREENCD,INE031A07AR8
769HUDCO31,HUDCO-7.69%-15-3-31-TAXFREENCD,INE031A07AT4
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,INE275B01026
HBEL,Humming Bird Education Limited,INE02PC01027
HYBRIDFIN,HYBRID FINANCIAL SERVICES LIMI,INE965B01022
HYPERSOFT,HYPERSOFT TECHNOLOGIES LIMITED,INE039D01014
HYUNDAI,HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027
IGPL,I G PETROCHEMICALS LTD.,INE204A01010
IBINFO,IB INFOTECH ENTERPRISES LTD.,INE678B01039
ICDSLTD,ICDS LTD.,INE613B01010
1030ICFL27,ICFL-10.30%-25-9-27-NCD,INE896L07991
1050ICFL26,ICFL-10.50%-25-9-26-NCD,INE896L07983
995ICFL26C,ICFL-9.95%-28-11-26-PVT,INE896L07975
ICICIBANK,ICICI BANK LTD.,INE090A01021
ICICIGI,ICICI Lombard General Insuranc,INE765G01017
ICICIAMC,ICICI Prudential Asset Managem,INE346A01027
ICICIPRULI,ICICI Prudential Life Insuranc,INE726G01019
ICL021225,ICLFL-02-10-31-NCD,INE01CYA7138
10ICLFL27,ICLFL-10%-23-03-27-NCD,INE01CYA7245
10ICLFL027,ICLFL-10%-28-05-27-NCD,INE01CYA7369
115ICLFL31,ICLFL-11.50%-28-04-31-NCD,INE01CYA7385
ICL230226,ICLFL-23-02-32-NCD,INE01CYA7237
ICLFL23226,ICLFL-ZC-23-03-27-NCD,INE01CYA7286
ICODEX,ICODEX PUBLISHING SOLUTIONS LI,INE111601014
ICONIKSPEV,ICONIK SPORTS AND EVENTS LIMIT,INE088P01015
ICRA,ICRA LTD.,INE725G01011
IDBI,IDBI BANK LTD.,INE008A01015
IDEAFORGE,IDEAFORGE TECHNOLOGY LIMITED,INE349Y01013
IDENTIXWEB,Identixweb Limited,INE0PA401012
IDFCFIRSTB,IDFC FIRST BANK LIMITED,INE092T01019
IECEDU,IEC EDUCATION LTD.,INE172B01017
INDXTRA,IEL LIMITED,INE056E01024
IFBAGRO,IFB AGRO INDUSTRIES LTD.,INE076C01018
IFBIND,IFB INDUSTRIES LTD.,INE559A01017
IFCI,IFCI LTD.,INE039A01010
872IFCI27,IFCI-8.72%-V-31-3-27-C-PVT,INE039A09OW8
872IFCI27D,IFCI-8.72%V-31-3-27-D-PVT,INE039A09OX6
916IFCI27,IFCI-9.16%-IV-15-2-27-C-PVT,INE039A09OG1
1075IFC26A,IFCI-D-10.75%-01-08-26-PVT,INE039A09NL3
875IFCI26A,IFCI-III-8.75%-12-12-26-C-PVT,INE039A09NZ3
1075IFCI26,IFCI-SR-I-10.75%-1-8-26-PVT,INE039A09NM1
IFGLEXPOR,IFGL Refractories Limited,INE133Y01011
IFL,IFL ENTERPRISES LIMITED,INE714U01024
10IIFL29,IFL-10%-7-2-29-NCD,INE866I08279
865IFL28,IFL-8.65%-18-6-28-NCD,INE530B07385
96IIFL28A,IFL-9.6%-24-6-28-NCD,INE530B08102
IGARASHI,IGARASHI MOTORS INDIA LTD.,INE188B01013
IGCIL,IGC Industries Limited,INE099S01016
10IIFL28,IHFL-10%-3-11-28-NCD,INE477L08147
843IHFL29,IHFL-8.43%-3-1-29-NCD,INE477L07AQ2
96IIFL28,IHFL-9.60%-3-11-28-NCD,INE477L08154
IIFLCAPS,IIFL CAPITAL SERVICES LIMITED,INE489L01022
IIFL,IIFL FINANCE LIMITED,INE530B01024
842IIFL26,IIFL-8.42%-14-10-26-NCD,INE530B07161
975IIFL28,IIFL-9.75%-21-4-28-NCD,INE530B07476
IIRM,IIRM HOLDINGS INDIA LIMITED,INE670C01026
IITLPROJ,IITL PROJECTS LIMITED,INE786E01018
IKIO,IKIO Technologies Limited,INE0LOJ01019
IKOMA,IKOMA TECHNOLOGIES LIMITED,INE164D01010
IL&FSENGG,IL&FS ENGINEERING AND CONSTRUC,INE369I01014
IVC,IL&FS INVESTMENT MANAGERS LTD.,INE050B01023
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS,INE975G01012
IMAGICAA,IMAGICAAWORLD ENTERTAINMENT LI,INE172N01012
IMEC,IMEC SERVICES LIMITED,INE611C01020
10IML28,IML-10%-17-04-28-PVT,INE0BUS07CK0
1025IML28,IML-10.25%-30-10-28-NCD,INE0BUS07CD5
1050IML29,IML-10.50%-17-4-29-PVT,INE0BUS07CL8
11IML026,IML-11%-18-8-26-PVT,INE0BUS07BN6
1125IML26B,IML-11.25%-13-11-26-PVT,INE0BUS07BR7
1125IML30,IML-11.25%-30-10-30-NCD,INE0BUS07CC7
1150IML29,IML-11.50%-15-2-29-NCD,INE0BUS07AT5
1175IML31,IML-11.75%-23-1-31-PVT,INE0BUS07CI4
12IML26,IML-12%-24-11-26-NCD,INE0BUS08013
12IML29,IML-12%-7-11-29-NCD,INE0BUS07BE5
1225IML32,IML-12.25%-9-6-32-PVT,INE0BUS08047
IML29,IML-23-6-29-NCD,INE0BUS07965
IML28,IML-23-7-28-NCD,INE0BUS07957
IML301025D,IML-30-10-31-NCD,INE0BUS07CA1
IML301025,IML-31-10-26-NCD,INE0BUS07CF0
INANI,INANI MARBLES & INDUSTRIES LTD,INE635D01027
INANISEC,INANI SECURITIES LTD.,INE224C01014
INCAP,INCAP LTD.,INE437C01012
INCON,INCON ENGINEERS LTD.,INE507D01010
INDBNK,IND BANK HOUSING LTD.,INE969D01012
INDRENEW,IND Renewable Energy Ltd,INE138O01029
INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,INE915B01019
INDAG,INDAG RUBBER LTD.,INE802D01023
INDBANK,INDBANK MERCHANT BANKING SERVI,INE841B01017
BAJAJINDEF,Indef Manufacturing Limited,INE0O9T01021
INDGN,Indegene Limited,INE065X01017
INDERGR,INDERGIRI FINANCE LTD.,INE628F01019
INDCEMCAP,INDIA CEMENTS CAPITAL LTD.,INE429D01017
INDIACEM,INDIA CEMENTS LTD.,INE383A01012
IFINSEC,INDIA FINSEC LTD.,INE474O01010
INDGELA,INDIA GELATINE & CHEMICALS LTD,INE342D01012
INDIAGLYCO,INDIA GLYCOLS LTD.,INE560A01023
INDIAHOME,INDIA HOME LOAN LTD.,INE274E01015
INDIAHOMES,India Homes Limited,INE072A01029
INDLEASE,INDIA LEASE DEVELOPMENT LTD.,INE333C01013
IMPAL,INDIA MOTOR PARTS & ACCESSORIE,INE547E01014
INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,INE092B01025
IPL,India Pesticides Limited,INE0D6701023
INDIASHLTR,India Shelter Finance Corporat,INE922K01024
ITDC,INDIA TOURISM DEVELOPMENT CORP,INE353K01014
IBULLSLTD,Indiabulls Limited,INE126M01010
INDIAMART,IndiaMART InterMESH Limited,INE933S01016
INDIANACRY,INDIAN ACRYLICS LTD.,INE862B01013
INDIANB,INDIAN BANK,INE562A01011
INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,INE061A01014
IEX,Indian Energy Exchange Limited,INE022Q01020
INDIANHUME,INDIAN HUME PIPE CO.LTD.,INE323C01030
INDINFO,INDIAN INFOTECH & SOFTWARE LTD,INE300B01022
INLCM,INDIAN LINK CHAIN MANUFACTURES,INE359D01024
IMFA,INDIAN METALS & FERRO ALLOYS L,INE919H01018
IOC,INDIAN OIL CORPORATION LTD.,INE242A01010
IOB,INDIAN OVERSEAS BANK,INE565A01014
IRCTC,Indian Railway Catering and To,INE335Y01020
IRFC,Indian Railway Finance Corpora,INE053F01010
IREDA,Indian Renewable Energy Develo,INE202E01016
INDSUCR,INDIAN SUCROSE LTD.,INE557C01017
INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.,INE611L01021
INDTONER,INDIAN TONERS & DEVELOPERS LTD,INE826B01018
INDIANVSH,INDIANIVESH LTD.,INE131H01028
INDIGOPNTS,Indigo Paints Limited,INE09VQ01012
INDIGRID,IndiGrid Infrastructure Trust,INE219X23014
INDIQUBE,INDIQUBE SPACES LIMITED,INE06ST01018
INDOAMIN,INDO AMINES LTD.,INE760F01028
INDOBORAX,INDO BORAX & CHEMICALS LTD.,INE803D01021
ICL,Indo Cotspin Limited,INE407P01017
ICIL,INDO COUNT INDUSTRIES LTD.,INE483B01026
INDOCRED,INDO CREDIT CAPITAL LTD.,INE147D01015
INDOEURO,INDO EURO INDCHEM LTD.,INE319N01019
INDOFARM,INDO FARM EQUIPMENT LIMITED,INE622H01018
INDORAMA,INDO RAMA SYNTHETICS (INDIA) L,INE156A01020
INDOSMC,INDO SMC Limited,INE0WKY01013
INDOTECH,INDO TECH TRANSFORMERS LTD.,INE332H01014
INDOTHAI,INDO THAI SECURITIES LTD.,INE337M01021
INDOUS,Indo US Bio-Tech Limited,INE250Z01010
INDOCITY,INDO-CITY INFOTECH LTD.,INE456B01014
NIPPOBATRY,INDO-NATIONAL LTD.,INE567A01028
INDOBELL,Indobell Insulations Limited,INE0FK501019
INDOCO,INDOCO REMEDIES LTD.,INE873D01024
IGCL,Indogulf Cropsciences Limited,INE05J901018
INDOKEM,INDOKEM LTD.,INE716F01012
WAAREEINDO,INDOSOLAR LTD.,INE866K01023
INDOSTAR,IndoStar Capital Finance Limit,INE896L01010
INDOWIND,INDOWIND ENERGY LTD.,INE227G01018
IGL,INDRAPRASTHA GAS LTD.,INE203G01027
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,INE681B01017
INDRANIB,INDRAYANI BIOTECH LTD.,INE007C01021
INDSILHYD,INDSIL HYDRO POWER AND MANGANE,INE867D01018
INDCTST,INDUCTO STEEL LTD.,INE146H01018
INDUSFINL,Indus Finance Limited,INE935D01013
INDUSINVIT,Indus Infra Trust,INE0NHL23019
INDUSTOWER,INDUS TOWERS LIMITED,INE121J01017
INDUSINDBK,INDUSIND BANK LTD.,INE095A01012
INDPRUD,INDUSTRIAL & PRUDENTIAL INVEST,INE620D01011
IITL,INDUSTRIAL INVESTMENT TRUST LT,INE886A01014
INFINITY,Infinity Infoway Limited,INE16XA01017
INFLAME,Inflame Appliances Limited,INE464Z01017
NAUKRI,INFO EDGE (INDIA) LTD.,INE663F01032
INFOBEAN,InfoBeans Technologies Limited,INE344S01016
INFONATIVE,INFONATIVE SOLUTIONS LIMITED,INE12IB01015
INFORTEC,INFORMED TECHNOLOGIES INDIA LT,INE123E01014
INFY,INFOSYS LTD.,INE009A01021
INFRONICS,INFRONICS SYSTEMS LTD,INE463B01036
INGERRAND,INGERSOLL-RAND (INDIA) LTD.,INE177A01018
INLANPR,INLAND PRINTERS LTD.,INE055O01033
INNOVACAP,INNOVA CAPTAB LIMITED,INE0DUT01020
INNOVTEC,INNOVATIVE TECH PACK LTD.,INE965C01038
INNOVATORS,Innovators Facade Systems Limi,INE870Z01015
INNOVISION,Innovision Limited,INE0ADB01012
INOXGREEN,INOX GREEN ENERGY SERVICES LIM,INE510W01014
INOXINDIA,INOX India Limited,INE616N01034
INOXWIND,Inox Wind Limited,INE066P01011
INSECTICID,INSECTICIDES (INDIA) LTD.,INE070I01018
INA,INSOLATION ENERGY LIMITED,INE0LGX01024
INSPIRISYS,Inspirisys Solutions Limited,INE020G01017
INTECCAP,INTEC CAPITAL LTD.,INE017E01018
INTEGRAEN,INTEGRA ENGINEERING INDIA LTD.,INE984B01023
ESSENTIA,Integra Essentia Limited,INE418N01035
ICSL,Integrated Capital Services Lt,INE682B01023
INTEGHIT,INTEGRATED HITECH LTD.,INE934A01012
INTEGFD,INTEGRATED PROTEINS LTD.,INE177M01013
INTELLECT,INTELLECT DESIGN ARENA LIMITED,INE306R01017
INTENTECH,INTENSE TECHNOLOGIES LTD.,INE781A01025
INTRGLB,INTER GLOBE FINANCE LTD.,INE661M01016
INTSTOIL,INTER STATE OIL CARRIER LTD.,INE003B01014
IFINSER,INTERACTIVE FINANCIAL SERVICES,INE064T01018
INTERARCH,Interarch Building Solutions L,INE00M901018
INDIGO,InterGlobe Aviation Limited,INE646L01027
INTLCOMBQ,INTERNATIONAL COMBUSTION (INDI,INE403C01014
INTLCONV,INTERNATIONAL CONVEYORS LTD.,INE575C01027
IGIL,International Gemological Inst,INE0Q9301021
ITHL,INTERNATIONAL TRAVEL HOUSE LTD,INE262B01016
ISFT,INTRASOFT TECHNOLOGIES LTD.,INE566K01011
INVENTURE,INVENTURE GROWTH & SECURITIES,INE878H01024
IKS,INVENTURUS KNOWLEDGE SOLUTIONS,INE115Q01022
INVPRECQ,INVESTMENT & PRECISION CASTING,INE155E01016
INVIGO,Invigorated Business Consultin,INE359A01012
IOLCP,IOL CHEMICALS & PHARMACEUTICAL,INE485C01029
IONEXCHANG,ION EXCHANGE (INDIA) LTD.,INE570A01022
IPRINGLTD,IP RINGS LTD.,INE558A01019
IPCALAB,IPCA LABORATORIES LTD.,INE571A01038
IRB,IRB INFRASTRUCTURE DEVELOPERS,INE821I01022
IRBINVIT,IRB InvIT Fund,INE183W23014
IRCON,IRCON International Ltd,INE962Y01021
880IREDA29,IREDA-8.80%-13-03-29-BOND,INE202E07138
880IREDA34,IREDA-8.80%-13-03-34-BOND,INE202E07153
865IRFC29,IRFC-8.65%-18-2-29-NCD,INE053F07686
IRIS,IRIS RegTech Solutions Limited,INE864K01010
IRMENERGY,IRM ENERGY LIMITED,INE07U701015
IRONWOOD,IRONWOOD EDUCATION LIMITED,INE791H01011
ISERA,iSERA LIFESCIENCES LIMITED,INE899M01020
ISFL,ISF LIMITED,INE973B01026
ISGEC,ISGEC HEAVY ENGINEERING LTD.,INE858B01029
IISL,ISHAAN INFRASTRUCTURE AND SHEL,INE818R01011
ISHANCH,Ishan Dyes and Chemicals Limit,INE561M01018
ISHITADR,ISHITA DRUGS & INDUSTRIES LTD.,INE806D01016
ISTLTD,IST LTD.,INE684B01029
ISTRNETWK,ISTREET NETWORK LIMITED,INE532B01020
ITCHOTELS,ITC Hotels Limited,INE379A01028
ITC,ITC LTD.,INE154A01025
ITCONS,ITCONS E-Solutions Limited,INE0O6A01019
ITI,ITI LTD.,INE248A01017
ITL,ITL INDUSTRIES LTD.,INE478D01014
IVALUE,IVALUE INFOSOLUTIONS LIMITED,INE056801025
IVP,IVP LTD.,INE043C01018
IZMO,IZMO Limited,INE848A01014
JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICAL,INE572A01036
JGCHEM,J.G.Chemicals Limited,INE0MB501011
JJFINCOR,J.J.FINANCE CORPORATION LTD.,INE584C01011
JKCEMENT,J.K.CEMENT LTD.,INE823G01014
JKIL,J.KUMAR INFRAPROJECTS LTD.,INE576I01022
JACKSON,JACKSON INVESTMENTS LTD,INE508N01025
JAGANLAM,JAGAN LAMPS LTD.,INE144C01014
JAGAJITIND,JAGATJIT INDUSTRIES LTD.,INE574A01016
JAGJANANI,JAGJANANI TEXTILES LTD.,INE702H01018
JAGRAN,JAGRAN PRAKASHAN LTD.,INE199G01027
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.,INE048B01035
JAGSONSER,JAGSONPAL SERVICES LIMITED,INE582C01015
JAIBALAJI,JAI BALAJI INDUSTRIES LTD.,INE091G01026
JAICORPLTD,JAI CORP LTD.,INE070D01027
JAIMATAG,JAI MATA GLASS LTD.,INE250C01027
JISLJALEQS,JAIN IRRIGATION SYSTEMS LTD.,INE175A01038
JAINREC,Jain Resource Recycling Limite,INE0YD401026
JAINCO,JAINCO PROJECTS (INDIA) LTD.,INE966C01010
JAINEX,JAINEX AAMCOL LTD.,INE280F01019
JAIPAN,JAIPAN INDUSTRIES LTD.,INE058D01030
JPPOWER,JAIPRAKASH POWER VENTURES LIMI,INE351F01018
JAMESWARREN,JAMES WARREN TEA LTD,INE718P01017
J&KBANK,JAMMU & KASHMIR BANK LTD.,INE168A01041
JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,INE039C01032
JAMSHRI,JAMSHRI REALTY LIMITED,INE462D01034
JSFB,JANA SMALL FINANCE BANK LIMITE,INE953L01027
JARO,Jaro Institute of Technology M,INE00YJ01010
